i,n_cfs,validity,proximity_L1,sparsity,diversity,plausibility_kNN50,actionability,wrong_direction_violations,immutable_violations
177,5,1.0,1.763030303030303,0.08571428571428572,19.220000000000002,3.268179051481062,0.6,0.6,0.0
178,5,1.0,1.3672727272727274,0.05714285714285714,2.6999999999999984,2.9522129506556634,0.9,0.2,0.0
179,5,1.0,2.475151515151515,0.06666666666666667,16.119999999999997,2.9718975375897934,1.0,0.0,0.0
180,5,0.6,1.1800000000000002,0.06666666666666667,4.0,5.461543391819783,0.6,0.4,0.0
181,5,0.8,1.6369696969696967,0.08571428571428572,13.6,3.6719075737804587,0.8,0.4,0.0
182,5,0.8,1.9975757575757576,0.0761904761904762,21.04,4.997261623034423,0.9,0.2,0.0
183,5,0.8,1.5836363636363635,0.06666666666666667,37.6,7.404086756694931,0.6,0.6,0.0
184,5,1.0,1.5781818181818181,0.06666666666666667,22.580000000000002,4.819610521490376,0.7,0.4,0.0
185,5,0.4,1.2378787878787878,0.06666666666666667,17.5,3.52219245768214,0.8,0.4,0.0
186,5,0.6,2.0145454545454546,0.0761904761904762,42.44,8.923335137910508,0.4,0.8,0.0
187,5,0.6,1.3515151515151516,0.047619047619047616,19.8,7.339913236169654,0.3,0.4,0.0
188,5,0.6,2.465757575757576,0.06666666666666667,19.1,5.184950374454466,0.6,0.6,0.0
189,5,0.6,1.3218181818181818,0.06666666666666667,24.6,4.674284002945493,0.8,0.2,0.0
190,5,0.6,1.2478787878787878,0.05714285714285714,17.880000000000003,3.852273685224369,0.5,0.6,0.0
191,5,0.8,1.7115151515151517,0.0761904761904762,14.4,5.398729816922248,0.6,0.6,0.0
192,5,0.8,1.2,0.05714285714285714,1.2,5.818722892373136,0.3,0.8,0.0
193,5,0.8,1.6433333333333333,0.0761904761904762,17.06,5.058526218225279,0.8,0.4,0.0
194,5,0.6,1.1124242424242423,0.0761904761904762,23.92,4.55381573663274,1.0,0.0,0.0
195,5,1.0,1.9290909090909092,0.06666666666666667,5.4399999999999995,3.087203482177736,1.0,0.0,0.0
196,5,1.0,1.6227272727272726,0.0761904761904762,19.099999999999998,5.334245321149595,0.8,0.4,0.0
197,5,0.8,1.9636363636363636,0.06666666666666667,14.919999999999998,3.233496525099118,0.7,0.4,0.0
198,5,1.0,2.132121212121212,0.05714285714285714,3.0399999999999983,2.8718058455853863,1.0,0.0,0.0
199,5,0.8,1.9906060606060607,0.05714285714285714,28.059999999999995,6.1906636104109145,0.7,0.2,0.0
