i,n_cfs,validity,proximity_L1,sparsity,diversity,plausibility_kNN50,actionability,wrong_direction_violations,immutable_violations
71,5,1.0,1.7733333333333334,0.09523809523809523,21.48,3.0515258234409495,1.0,0.0,0.0
72,5,1.0,2.0521212121212122,0.09523809523809523,9.0,2.587388483919691,1.0,0.0,0.0
73,5,1.0,1.6284848484848484,0.08571428571428572,27.7,4.618706669056304,1.0,0.0,0.0
74,5,0.6,1.2169696969696973,0.0761904761904762,16.259999999999998,4.177135004104632,1.0,0.0,0.0
75,5,1.0,1.3742424242424243,0.0761904761904762,13.12,3.19534972570508,1.0,0.0,0.0
76,5,0.8,1.0042424242424244,0.05714285714285714,15.459999999999999,4.11717046079369,1.0,0.0,0.0
77,5,0.6,1.2806060606060605,0.06666666666666667,29.04,6.385530601884409,1.0,0.0,0.0
78,5,0.4,1.0272727272727273,0.0380952380952381,27.1,3.9919639868404375,0.6,0.0,0.0
79,5,0.2,0.9696969696969697,0.06666666666666667,8.52,2.4919925891558976,1.0,0.0,0.0
80,5,0.8,1.3333333333333335,0.05714285714285714,17.419999999999998,3.591098255396946,1.0,0.0,0.0
81,5,1.0,1.4924242424242427,0.0761904761904762,21.580000000000002,3.9002150534879347,1.0,0.0,0.0
82,5,1.0,1.2627272727272727,0.08571428571428572,13.399999999999997,5.1009202275827,1.0,0.0,0.0
83,5,0.6,0.9212121212121211,0.06666666666666667,10.559999999999999,3.629592004467812,0.8,0.0,0.0
84,5,1.0,1.8278787878787877,0.047619047619047616,22.48,4.438360673270808,1.0,0.0,0.0
85,5,1.0,1.2533333333333334,0.06666666666666667,17.580000000000002,4.349242908634322,1.0,0.0,0.0
86,5,1.0,1.2715151515151515,0.047619047619047616,11.139999999999999,3.728370479544742,1.0,0.0,0.0
87,5,0.6,1.28,0.06666666666666667,10.700000000000001,3.5559483378803707,0.8,0.0,0.0
88,5,0.8,0.9981818181818183,0.08571428571428572,20.940000000000005,4.802614709062511,1.0,0.0,0.0
89,5,1.0,2.2399999999999998,0.08571428571428572,7.44,4.169135517245343,1.0,0.0,0.0
90,5,0.8,1.5372727272727271,0.0761904761904762,17.020000000000003,3.0900848059689086,1.0,0.0,0.0
91,5,0.8,1.5684848484848484,0.0761904761904762,8.06,3.3690276724906227,1.0,0.0,0.0
92,5,0.4,0.9400000000000001,0.06666666666666667,2.4,6.017256437614498,0.8,0.0,0.0
93,5,1.0,1.123030303030303,0.0761904761904762,21.4,4.099333643334751,1.0,0.0,0.0
94,5,1.0,1.9915151515151515,0.08571428571428572,24.119999999999997,4.472325416509554,1.0,0.0,0.0
95,5,0.8,1.0421212121212122,0.06666666666666667,13.460000000000003,3.4820636644141407,1.0,0.0,0.0
96,5,0.8,1.3,0.06666666666666667,13.7,2.348246043682281,1.0,0.0,0.0
97,5,0.8,1.1354545454545455,0.05714285714285714,19.72,6.94471799967394,0.8,0.0,0.0
98,5,0.6,1.3418181818181818,0.0380952380952381,19.66,3.0807701152920264,0.8,0.0,0.0
99,5,0.8,0.7406060606060606,0.06666666666666667,8.6,6.589697800660333,1.0,0.0,0.0
100,5,0.8,1.2145454545454544,0.06666666666666667,12.260000000000002,5.2945288081947135,1.0,0.0,0.0
101,5,0.6,0.9384848484848485,0.047619047619047616,14.760000000000002,3.4895562307644123,1.0,0.0,0.0
102,5,1.0,1.5878787878787877,0.0761904761904762,4.340000000000001,2.953201798762414,1.0,0.0,0.0
103,5,0.6,2.0409090909090906,0.06666666666666667,23.92,4.945678784704412,1.0,0.0,0.0
104,5,1.0,1.803939393939394,0.0761904761904762,17.7,3.113592690698593,1.0,0.0,0.0
105,5,1.0,1.1024242424242423,0.06666666666666667,6.400000000000001,5.251755783563775,1.0,0.0,0.0
106,5,1.0,1.5112121212121212,0.0761904761904762,10.220000000000002,4.960144826302578,1.0,0.0,0.0
107,5,0.2,1.456969696969697,0.06666666666666667,13.2,2.936062107766732,1.0,0.0,0.0
108,5,1.0,1.9969696969696968,0.0761904761904762,27.04,4.503048729434139,1.0,0.0,0.0
