i,n_cfs,validity,proximity_L1,sparsity,diversity,plausibility_kNN50,actionability,wrong_direction_violations,immutable_violations
139,5,0.8,2.2399999999999998,0.0761904761904762,43.16,6.140653741454269,0.6,0.6,0.0
140,5,1.0,2.0872727272727274,0.0761904761904762,4.859999999999999,4.619483517226379,0.9,0.2,0.0
141,5,0.6,1.1224242424242425,0.047619047619047616,13.62,4.630437867007431,0.5,0.2,0.0
142,5,0.8,1.5563636363636362,0.06666666666666667,18.46,3.1405697093654306,0.9,0.2,0.0
143,5,0.6,1.396969696969697,0.05714285714285714,25.619999999999997,4.697202930084892,0.6,0.4,0.0
144,5,0.8,1.3436363636363637,0.0761904761904762,12.139999999999997,4.314735098392555,1.0,0.0,0.0
145,5,0.4,0.7666666666666667,0.047619047619047616,11.040000000000001,5.151592510634843,0.5,0.2,0.0
146,5,1.0,1.8024242424242423,0.0761904761904762,7.899999999999999,3.23761348086682,0.8,0.4,0.0
147,5,0.8,1.5454545454545454,0.06666666666666667,10.420000000000002,3.3793785970590844,0.7,0.4,0.0
148,5,0.8,1.3599999999999999,0.06666666666666667,22.919999999999998,4.120359535764548,0.7,0.2,0.0
149,5,0.8,2.2715151515151515,0.0380952380952381,35.339999999999996,9.156135997104812,0.6,0.2,0.0
150,5,0.8,1.892121212121212,0.06666666666666667,3.0400000000000005,5.230946463677901,0.9,0.2,0.0
151,5,1.0,1.753939393939394,0.05714285714285714,5.039999999999998,3.995065812852152,0.9,0.2,0.0
152,5,1.0,1.2475757575757576,0.06666666666666667,12.080000000000002,6.757799114948852,0.3,1.0,0.0
153,5,1.0,1.9887878787878788,0.08571428571428572,9.499999999999998,3.214318161752681,0.9,0.2,0.0
154,5,0.2,1.0157575757575756,0.05714285714285714,6.68,5.63044121651669,0.4,0.6,0.0
155,5,1.0,2.37,0.08571428571428572,36.42,4.33797306518301,0.8,0.4,0.0
156,5,1.0,2.2054545454545456,0.08571428571428572,22.160000000000004,3.3103461591820116,1.0,0.0,0.0
157,5,0.8,2.046060606060606,0.08571428571428572,18.02,5.156603242928033,0.6,0.8,0.0
158,5,0.8,1.48,0.06666666666666667,16.38,4.9011359883453025,0.6,0.4,0.0
159,5,0.8,1.7,0.08571428571428572,4.0,6.433835350863741,0.4,1.2,0.0
160,5,1.0,2.376969696969697,0.0761904761904762,20.080000000000005,5.793305793518504,0.7,0.6,0.0
161,5,1.0,3.660000000000001,0.0761904761904762,30.5,6.5112719814023,0.9,0.2,0.0
162,5,0.8,1.623030303030303,0.08571428571428572,11.24,5.191039720063358,0.5,0.8,0.0
163,5,1.0,1.47,0.09523809523809523,15.0,6.043188316761838,0.8,0.4,0.0
164,5,0.8,1.4515151515151516,0.06666666666666667,18.46,3.500306727836076,0.6,0.6,0.0
165,5,0.8,2.1369696969696976,0.0761904761904762,32.2,4.794613989103125,0.9,0.2,0.0
166,5,0.8,2.332727272727273,0.06666666666666667,28.9,3.312256256699854,0.8,0.4,0.0
167,5,1.0,2.5151515151515156,0.06666666666666667,5.119999999999999,4.600871288062429,0.9,0.2,0.0
168,5,1.0,1.3066666666666666,0.06666666666666667,4.36,3.3391709688310782,1.0,0.0,0.0
169,5,0.8,2.5836363636363635,0.0761904761904762,22.4,5.759492826692953,0.7,0.6,0.0
170,5,0.6,1.8957575757575758,0.06666666666666667,4.720000000000001,2.910828700122197,1.0,0.0,0.0
171,5,0.6,2.7254545454545456,0.08571428571428572,38.94,13.60091612227767,0.4,1.2,0.0
